"","total_splits","season","num_teams","rank","games_played","ground_outs","air_outs","runs","doubles","triples","home_runs","strike_outs","base_on_balls","intentional_walks","hits","hit_by_pitch","avg","at_bats","obp","slg","ops","caught_stealing","stolen_bases","stolen_base_percentage","ground_into_double_play","number_of_pitches","plate_appearances","total_bases","rbi","left_on_base","sac_bunts","sac_flies","babip","ground_outs_to_airouts","catchers_interference","at_bats_per_home_run","team_id","team_name","team_link","player_id","player_full_name","player_link","player_first_name","player_last_name","league_id","league_name","league_link","sport_id","sport_link","sport_abbreviation","position_code","position_name","position_type","position_abbreviation","player_pool","type_display_name","group_display_name"
"250",450,"2024",1,250,21,18,22,7,3,0,2,16,4,0,19,3,".253",75,".317",".373",".690",3,2,".400",3,283,82,28,10,36,0,0,".298","0.82",0,"37.50",523,"Piratas de Campeche","/api/v1/teams/523",499864,"Luis Jimenez","/api/v1/people/499864","Luis","Jimenez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"251",450,"2024",1,251,81,64,84,48,20,0,15,75,36,3,74,7,".253",293,".344",".474",".818",2,1,".333",12,1309,340,139,60,140,0,4,".285","0.76",0,"19.53",447,"Algodoneros Union Laguna","/api/v1/teams/447",570731,"Jonathan Schoop","/api/v1/people/570731","Jonathan","Schoop",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"252",450,"2024",1,252,27,30,31,16,6,0,1,15,12,0,25,0,".253",99,".330",".343",".673",0,2,"1.000",6,440,113,34,7,41,1,1,".286","0.97",0,"99.00",523,"Piratas de Campeche","/api/v1/teams/523",542655,"Edwin Garcia","/api/v1/people/542655","Edwin","Garcia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"253",450,"2024",1,253,71,105,35,40,11,3,2,51,25,1,62,3,".252",246,".327",".346",".673",2,7,".778",8,1050,281,85,18,101,6,1,".309","3.00",0,"123.00",575,"Dorados de Chihuahua","/api/v1/teams/575",642487,"Jesus Martinez","/api/v1/people/642487","Jesus","Martinez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"254",450,"2024",2,254,37,43,32,17,8,0,1,33,14,0,35,1,".252",139,".321",".331",".652",1,1,".500",1,608,158,46,8,51,2,2,".318","1.34",0,"139.00",434,"Bravos de Leon","/api/v1/teams/434",650958,"Michael De León","/api/v1/people/650958","Michael","De León",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"255",450,"2024",1,255,8,6,7,5,0,0,3,5,2,0,6,0,".250",24,".308",".625",".933",0,0,".---",2,83,26,15,8,18,0,0,".188","0.86",0,"8.00",6304,"Charros de Jalisco","/api/v1/teams/6304",660518,"Juan Camacho","/api/v1/people/660518","Juan","Camacho",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"256",450,"2024",1,255,13,9,9,3,1,0,1,3,2,0,7,0,".250",28,".300",".393",".693",1,1,".500",0,97,30,11,4,17,0,0,".250","1.00",0,"28.00",5567,"El Aguila de Veracruz","/api/v1/teams/5567",549930,"Alberto Carreon","/api/v1/people/549930","Alberto","Carreon",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"257",450,"2024",1,255,67,56,51,22,11,0,1,42,21,0,48,2,".250",192,".329",".323",".652",0,12,"1.000",6,821,220,62,17,90,4,1,".313","1.10",0,"192.00",6304,"Charros de Jalisco","/api/v1/teams/6304",453575,"Jose Guadalupe Chavez","/api/v1/people/453575","Jose Guadalupe","Chavez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"258",450,"2024",1,255,29,1,0,10,0,0,1,3,1,0,1,0,".250",4,".400","1.000","1.400",2,1,".333",0,23,6,4,2,3,1,0,".---","1.00",0,"4.00",520,"Pericos de Puebla","/api/v1/teams/520",701812,"Rogelio Cobos","/api/v1/people/701812","Rogelio","Cobos",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"259",450,"2024",1,255,52,58,37,27,7,4,2,21,8,0,37,1,".250",148,".291",".392",".683",0,6,"1.000",2,508,162,58,18,63,4,1,".278","1.57",0,"74.00",434,"Bravos de Leon","/api/v1/teams/434",677647,"Eddy Diaz","/api/v1/people/677647","Eddy","Diaz",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"260",450,"2024",1,255,6,5,2,1,1,0,0,3,2,0,3,0,".250",12,".333",".333",".666",1,0,".000",0,61,15,4,1,4,0,1,".300","2.50",0,"-.--",434,"Bravos de Leon","/api/v1/teams/434",815334,"Jesus Guerrero","/api/v1/people/815334","Jesus","Guerrero",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"261",450,"2024",1,255,3,1,2,1,0,0,0,3,0,0,2,1,".250",8,".333",".250",".583",0,0,".---",0,37,9,2,2,3,0,0,".400","0.50",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",622398,"Marco Guzman","/api/v1/people/622398","Marco","Guzman",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"262",450,"2024",1,255,9,1,2,2,0,0,0,3,0,0,2,1,".250",8,".333",".250",".583",0,0,".---",0,36,9,2,0,3,0,0,".400","0.50",0,"-.--",502,"Saraperos de Saltillo","/api/v1/teams/502",811419,"Luis Carlos Martinez","/api/v1/people/811419","Luis Carlos","Martinez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"263",450,"2024",1,255,13,12,17,7,5,0,0,7,8,1,12,0,".250",48,".357",".354",".711",0,1,"1.000",0,242,56,17,6,30,0,0,".293","0.71",0,"-.--",532,"Diablos Rojos del Mexico","/api/v1/teams/532",664850,"Patrick Mazeika","/api/v1/people/664850","Patrick","Mazeika",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"264",450,"2024",1,255,16,15,12,7,5,0,0,13,9,0,13,3,".250",52,".385",".346",".731",0,4,"1.000",1,260,65,18,10,23,0,1,".325","1.25",0,"-.--",6303,"Conspiradores de Queretaro","/api/v1/teams/6303",473242,"Agustin Murillo","/api/v1/people/473242","Agustin","Murillo",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"265",450,"2024",1,255,43,38,29,13,11,1,2,45,7,0,37,3,".250",148,".297",".378",".675",1,2,".667",7,598,159,56,24,90,1,0,".347","1.31",0,"74.00",6304,"Charros de Jalisco","/api/v1/teams/6304",642344,"Jhon Nuñez","/api/v1/people/642344","Jhon","Nuñez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"266",450,"2024",1,255,39,41,17,18,6,1,1,41,18,0,32,2,".250",128,".351",".336",".687",0,9,"1.000",1,604,151,43,5,50,3,0,".360","2.41",0,"128.00",569,"Tigres de Quintana Roo","/api/v1/teams/569",826637,"Takeru Ohashi","/api/v1/people/826637","Takeru","Ohashi",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"267",450,"2024",1,255,31,26,27,16,3,0,5,23,16,0,25,2,".250",100,".361",".430",".791",0,0,".---",1,482,119,43,8,40,0,1,".274","0.96",0,"20.00",523,"Piratas de Campeche","/api/v1/teams/523",593471,"Isaias Tejeda","/api/v1/people/593471","Isaias","Tejeda",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"268",450,"2024",1,255,41,31,29,16,6,1,7,38,8,0,32,3,".250",128,".305",".477",".782",2,1,".333",2,506,141,61,21,63,0,2,".294","1.07",0,"18.29",4444,"Caliente de Durango","/api/v1/teams/4444",660842,"Juan Uriarte","/api/v1/people/660842","Juan","Uriarte",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"269",450,"2024",1,255,38,32,30,12,6,1,4,40,18,1,32,1,".250",128,".338",".406",".744",0,0,".---",2,591,153,52,15,58,2,4,".318","1.07",0,"32.00",5010,"Toros de Tijuana","/api/v1/teams/5010",608384,"Nick Williams","/api/v1/people/608384","Nick","Williams",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"270",450,"2024",1,270,69,48,71,29,15,0,8,62,21,1,59,1,".249",237,".312",".414",".726",1,0,".000",8,952,262,98,25,123,2,1,".304","0.68",0,"29.62",442,"Olmecas de Tabasco","/api/v1/teams/442",588751,"Adeiny Hechavarría","/api/v1/people/588751","Adeiny","Hechavarría",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"271",450,"2024",1,271,65,52,40,25,9,1,6,48,12,1,45,5,".249",181,".312",".409",".721",1,1,".500",3,788,202,74,36,75,3,1,".305","1.30",0,"30.17",447,"Algodoneros Union Laguna","/api/v1/teams/447",668210,"Adrian Tovalin","/api/v1/people/668210","Adrian","Tovalin",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","3","First Base","Infielder","1B","ALL","season","hitting"
"272",450,"2024",1,272,37,31,35,19,5,0,7,35,12,0,33,2,".248",133,".318",".444",".762",4,4,".500",3,634,148,59,16,67,0,1,".283","0.89",0,"19.00",6304,"Charros de Jalisco","/api/v1/teams/6304",519434,"Michael Wing","/api/v1/people/519434","Michael","Wing",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"273",450,"2024",1,273,31,29,16,9,2,0,2,24,2,0,22,2,".247",89,".277",".337",".614",1,1,".500",3,358,95,30,12,53,1,1,".313","1.81",0,"44.50",5010,"Toros de Tijuana","/api/v1/teams/5010",527045,"Gabriel Noriega","/api/v1/people/527045","Gabriel","Noriega",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"274",450,"2024",2,274,78,50,96,48,11,2,14,52,34,0,64,11,".247",259,".355",".467",".822",4,6,".600",0,1229,307,121,39,110,0,3,".255","0.52",0,"18.50",523,"Piratas de Campeche","/api/v1/teams/523",664768,"Connor Panas","/api/v1/people/664768","Connor","Panas",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"275",450,"2024",2,275,65,59,41,28,5,0,3,32,24,0,41,7,".247",166,".362",".331",".693",3,1,".250",5,846,204,55,13,79,5,2,".286","1.44",0,"55.33",502,"Saraperos de Saltillo","/api/v1/teams/502",591572,"Jose Aguilar","/api/v1/people/591572","Jose","Aguilar",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"276",450,"2024",1,276,63,35,58,25,12,0,7,64,26,0,49,4,".246",199,".336",".412",".748",1,3,".750",6,906,236,82,30,89,1,6,".313","0.60",0,"28.43",502,"Saraperos de Saltillo","/api/v1/teams/502",641521,"Edwin Díaz","/api/v1/people/641521","Edwin","Díaz",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"277",450,"2024",1,277,33,15,13,7,0,3,1,20,7,0,15,0,".246",61,".324",".393",".717",2,1,".333",1,255,70,24,3,42,2,0,".350","1.15",0,"61.00",447,"Algodoneros Union Laguna","/api/v1/teams/447",657261,"Darren Seferina","/api/v1/people/657261","Darren","Seferina",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"278",450,"2024",1,278,43,18,12,4,2,0,0,13,3,0,14,1,".246",57,".295",".281",".576",1,0,".000",1,212,61,16,6,24,0,0,".318","1.50",0,"-.--",4444,"Caliente de Durango","/api/v1/teams/4444",477453,"Santiago Gonzalez","/api/v1/people/477453","Santiago","Gonzalez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"279",450,"2024",1,279,32,17,16,13,3,1,2,26,10,0,19,0,".244",78,".330",".385",".715",0,2,"1.000",2,354,88,30,10,41,0,0,".340","1.06",0,"39.00",434,"Bravos de Leon","/api/v1/teams/434",692978,"Jose Camacho","/api/v1/people/692978","Jose","Camacho",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"280",450,"2024",1,280,66,79,48,29,8,3,4,27,22,0,47,3,".244",193,".329",".378",".707",2,2,".500",4,852,227,73,22,87,7,1,".264","1.65",1,"48.25",536,"Tecos de los Dos Laredos","/api/v1/teams/536",642686,"Jose Martinez","/api/v1/people/642686","Jose","Martinez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"281",450,"2024",1,281,38,33,37,16,6,0,0,17,8,0,28,4,".243",115,".315",".296",".611",0,0,".---",1,473,127,34,15,47,0,0,".286","0.89",0,"-.--",6303,"Conspiradores de Queretaro","/api/v1/teams/6303",447638,"Issmael Salas","/api/v1/people/447638","Issmael","Salas",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"282",450,"2024",1,282,32,33,43,13,7,1,3,13,9,0,27,1,".243",111,".303",".405",".708",5,6,".545",2,450,126,45,22,33,4,1,".250","0.77",0,"37.00",6304,"Charros de Jalisco","/api/v1/teams/6304",613546,"Angelo Castellano","/api/v1/people/613546","Angelo","Castellano",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"283",450,"2024",1,282,12,10,8,4,0,0,1,10,5,0,9,2,".243",37,".364",".324",".688",1,0,".000",3,165,44,12,6,22,0,0,".308","1.25",0,"37.00",569,"Tigres de Quintana Roo","/api/v1/teams/569",660354,"Brian Sanchez","/api/v1/people/660354","Brian","Sanchez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"284",450,"2024",1,284,50,38,24,9,3,0,0,20,6,0,26,3,".243",107,".302",".271",".573",0,3,"1.000",3,404,117,29,7,52,1,0,".299","1.58",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",802572,"Antonio Monroy","/api/v1/people/802572","Antonio","Monroy",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"285",450,"2024",1,285,54,64,40,28,8,0,3,28,12,0,40,8,".242",165,".321",".345",".666",4,2,".333",3,665,192,57,13,54,5,2,".272","1.60",0,"55.00",523,"Piratas de Campeche","/api/v1/teams/523",678540,"Brayan Quintero","/api/v1/people/678540","Brayan","Quintero",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"286",450,"2024",1,285,15,9,4,5,1,0,1,14,5,0,8,0,".242",33,".333",".364",".697",0,0,".---",1,166,40,12,5,16,1,1,".368","2.25",0,"33.00",5567,"El Aguila de Veracruz","/api/v1/teams/5567",674491,"Ricky Rodriguez","/api/v1/people/674491","Ricky","Rodriguez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"287",450,"2024",1,287,66,48,34,23,3,1,2,41,15,0,38,3,".242",157,".318",".312",".630",2,6,".750",7,617,179,49,11,83,3,1,".313","1.41",0,"78.50",520,"Pericos de Puebla","/api/v1/teams/520",634496,"Leo German","/api/v1/people/634496","Leo","German",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"288",450,"2024",1,288,25,9,10,3,1,0,0,4,6,0,7,2,".241",29,".395",".276",".671",0,0,".---",0,161,38,8,3,13,0,1,".269","0.90",0,"-.--",496,"Leones de Yucatan","/api/v1/teams/496",672953,"Gilberto Vizcarra","/api/v1/people/672953","Gilberto","Vizcarra",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"289",450,"2024",1,289,21,19,10,10,3,0,1,14,7,0,13,0,".241",54,".323",".352",".675",0,0,".---",2,219,63,19,10,28,1,1,".300","1.90",0,"54.00",6303,"Conspiradores de Queretaro","/api/v1/teams/6303",600975,"Rubi Silva","/api/v1/people/600975","Rubi","Silva",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"290",450,"2024",1,289,44,24,28,15,6,0,4,32,9,0,26,1,".241",108,".303",".407",".710",0,0,".---",1,474,120,44,14,62,1,1,".301","0.86",0,"27.00",536,"Tecos de los Dos Laredos","/api/v1/teams/536",516949,"Héctor Sánchez","/api/v1/people/516949","Héctor","Sánchez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"291",450,"2024",1,291,56,64,33,18,7,1,2,40,10,0,42,2,".240",175,".286",".326",".612",1,0,".000",7,700,191,57,18,85,2,2,".296","1.94",0,"87.50",496,"Leones de Yucatan","/api/v1/teams/496",671246,"Fabricio Macias","/api/v1/people/671246","Fabricio","Macias",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","8","Outfielder","Outfielder","CF","ALL","season","hitting"
"292",450,"2024",1,292,12,3,3,1,2,0,1,11,0,0,5,0,".238",21,".227",".476",".703",0,1,"1.000",0,74,22,10,3,8,0,1,".400","1.00",0,"21.00",6304,"Charros de Jalisco","/api/v1/teams/6304",703007,"Jesus Cordova","/api/v1/people/703007","Jesus","Cordova",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"293",450,"2024",1,292,14,6,4,2,1,1,0,6,2,0,5,0,".238",21,".304",".381",".685",0,0,".---",0,81,23,8,6,12,0,0,".333","1.50",0,"-.--",528,"Rieleros de Aguascalientes","/api/v1/teams/528",675585,"Jorge Gonzalez","/api/v1/people/675585","Jorge","Gonzalez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"294",450,"2024",2,292,47,36,29,13,5,0,5,32,15,1,30,1,".238",126,".322",".397",".719",0,4,"1.000",2,530,143,50,16,59,0,1,".278","1.24",0,"25.20",6304,"Charros de Jalisco","/api/v1/teams/6304",685771,"Alfredo Hurtado","/api/v1/people/685771","Alfredo","Hurtado",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"295",450,"2024",1,295,80,51,54,31,6,3,7,80,30,2,57,3,".238",240,".327",".375",".702",1,2,".667",6,1076,275,90,36,126,0,2,".323","0.94",0,"34.29",4444,"Caliente de Durango","/api/v1/teams/4444",554031,"Jose Manuel Orozco","/api/v1/people/554031","Jose Manuel","Orozco",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"296",450,"2024",1,296,25,15,21,3,1,0,0,10,1,0,14,0,".237",59,".250",".254",".504",0,0,".---",2,202,61,15,4,25,1,0,".286","0.71",0,"-.--",523,"Piratas de Campeche","/api/v1/teams/523",616570,"Daniel Sanchez","/api/v1/people/616570","Daniel","Sanchez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"297",450,"2024",1,297,69,61,56,26,11,0,2,54,11,1,49,6,".237",207,".291",".319",".610",1,3,".750",3,850,237,66,24,89,10,3,".305","1.09",0,"103.50",5567,"El Aguila de Veracruz","/api/v1/teams/5567",689161,"Carlos Arellano","/api/v1/people/689161","Carlos","Arellano",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"298",450,"2024",1,298,56,30,30,32,6,1,1,40,26,0,31,4,".237",131,".379",".321",".700",2,17,".895",1,651,161,42,8,58,0,0,".333","1.00",0,"131.00",5010,"Toros de Tijuana","/api/v1/teams/5010",684551,"Jairus Richards","/api/v1/people/684551","Jairus","Richards",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","9","Outfielder","Outfielder","RF","ALL","season","hitting"
"299",450,"2024",1,299,57,47,76,33,8,0,9,44,29,2,51,3,".236",216,".333",".398",".731",1,0,".000",12,1044,250,86,35,126,1,1,".256","0.62",0,"24.00",532,"Diablos Rojos del Mexico","/api/v1/teams/532",602922,"José Rondón","/api/v1/people/602922","José","Rondon",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"300",450,"2024",2,300,35,23,19,13,4,0,6,39,14,0,25,0,".236",106,".325",".443",".768",0,0,".---",3,503,120,47,18,45,0,0,".311","1.21",0,"17.67",579,"Guerreros de Oaxaca","/api/v1/teams/579",660630,"Romer Cuadrado","/api/v1/people/660630","Romer","Cuadrado",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"301",450,"2024",1,301,20,23,10,8,2,0,1,20,8,0,16,0,".235",68,".316",".309",".625",0,4,"1.000",3,319,77,21,5,30,1,0,".319","2.30",0,"68.00",569,"Tigres de Quintana Roo","/api/v1/teams/569",622356,"Bryant Flete","/api/v1/people/622356","Bryant","Flete",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"302",450,"2024",1,301,10,16,4,2,1,0,0,6,4,0,8,0,".235",34,".316",".265",".581",0,0,".---",1,138,38,9,2,11,0,0,".286","4.00",0,"-.--",575,"Dorados de Chihuahua","/api/v1/teams/575",666141,"Drew Mendoza","/api/v1/people/666141","Drew","Mendoza",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"303",450,"2024",1,303,57,60,61,20,7,0,5,33,16,2,47,1,".235",200,".294",".345",".639",1,0,".000",7,804,218,69,28,117,0,1,".258","0.98",0,"40.00",5567,"El Aguila de Veracruz","/api/v1/teams/5567",472505,"Jesus Valdez","/api/v1/people/472505","Jesus","Valdez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"304",450,"2024",2,304,29,37,21,8,2,0,1,18,9,0,22,1,".234",94,".305",".287",".592",3,2,".400",0,415,108,27,8,33,3,1,".276","1.76",0,"94.00",5567,"El Aguila de Veracruz","/api/v1/teams/5567",620442,"Wendell Rijo","/api/v1/people/620442","Wendell","Rijo",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
"305",450,"2024",1,305,39,31,52,18,6,0,6,39,20,0,36,1,".234",154,".318",".390",".708",0,0,".---",10,686,179,60,33,104,0,4,".265","0.60",0,"25.67",532,"Diablos Rojos del Mexico","/api/v1/teams/532",515189,"Japhet Amador","/api/v1/people/515189","Japhet","Amador",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"306",450,"2024",1,306,40,23,33,9,3,0,2,26,13,0,25,0,".234",107,".317",".318",".635",1,0,".000",4,487,120,34,10,47,0,0,".291","0.70",0,"53.50",575,"Dorados de Chihuahua","/api/v1/teams/575",571531,"Sergio Burruel","/api/v1/people/571531","Sergio","Burruel",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","2","Catcher","Catcher","C","ALL","season","hitting"
"307",450,"2024",1,307,47,14,5,7,0,0,0,24,4,0,13,0,".232",56,".283",".232",".515",2,2,".500",1,230,60,13,8,31,0,0,".406","2.80",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",811435,"Randy Trejo","/api/v1/people/811435","Randy","Trejo",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"308",450,"2024",2,308,26,19,21,16,3,0,4,33,10,0,22,0,".232",95,".305",".389",".694",1,5,".833",1,454,105,37,9,48,0,0,".310","0.90",0,"23.75",569,"Tigres de Quintana Roo","/api/v1/teams/569",570489,"Arismendy Alcántara","/api/v1/people/570489","Arismendy","Alcántara",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","6","Shortstop","Infielder","SS","ALL","season","hitting"
"309",450,"2024",1,309,71,90,39,29,6,1,0,56,30,0,54,5,".231",234,".331",".265",".596",4,9,".692",1,1119,274,62,17,90,5,0,".303","2.31",0,"-.--",569,"Tigres de Quintana Roo","/api/v1/teams/569",624221,"Carlos Figueroa","/api/v1/people/624221","Carlos","Figueroa",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","7","Outfielder","Outfielder","LF","ALL","season","hitting"
"310",450,"2024",1,309,8,3,5,3,1,0,0,12,2,0,6,0,".231",26,".286",".269",".555",0,0,".---",1,128,28,7,3,20,0,0,".429","0.60",0,"-.--",536,"Tecos de los Dos Laredos","/api/v1/teams/536",446044,"Joshua Rodriguez","/api/v1/people/446044","Joshua","Rodriguez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","5","Third Base","Infielder","3B","ALL","season","hitting"
"311",450,"2024",1,311,31,15,8,3,2,0,1,14,3,0,11,0,".229",48,".275",".333",".608",0,0,".---",4,200,51,16,6,29,0,0,".303","1.88",0,"48.00",523,"Piratas de Campeche","/api/v1/teams/523",594092,"Angel Chavarin","/api/v1/people/594092","Angel","Chavarin",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"312",450,"2024",1,312,47,34,34,17,3,0,1,31,16,2,28,3,".228",123,".326",".276",".602",0,0,".---",2,557,146,34,14,62,2,2,".290","1.00",0,"123.00",6303,"Conspiradores de Queretaro","/api/v1/teams/6303",622047,"Fernando Perez","/api/v1/people/622047","Fernando","Perez",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","10","Designated Hitter","Hitter","DH","ALL","season","hitting"
"313",450,"2024",1,313,28,6,7,9,0,0,0,4,4,0,5,1,".227",22,".370",".227",".597",0,2,"1.000",1,115,27,5,3,17,0,0,".278","0.86",0,"-.--",579,"Guerreros de Oaxaca","/api/v1/teams/579",701722,"Sebastian Garcia","/api/v1/people/701722","Sebastian","Garcia",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","X","Unknown","Unknown","X","ALL","season","hitting"
"314",450,"2024",1,313,50,47,45,23,6,0,7,13,16,0,30,3,".227",132,".325",".432",".757",3,5,".625",5,588,154,57,21,55,3,0,".205","1.04",0,"18.86",520,"Pericos de Puebla","/api/v1/teams/520",653001,"Samar Leyva","/api/v1/people/653001","Samar","Leyva",125,"MEX","/api/v1/league/125",23,"/api/v1/sports/23","IND","4","Second Base","Infielder","2B","ALL","season","hitting"
